codigo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim
71151000;Telas ou grades catalisadoras,de platina;13.29;30.54;18.00;0.00;01/02/2021;30/04/2021
71159000;Outros obras de metais prec/metais folh/chap.metal prec;13.29;30.54;18.00;0.00;01/02/2021;30/04/2021
71161000;Obras de perolas naturais ou cultivadas;14.91;32.16;18.00;0.00;01/02/2021;30/04/2021
71162010;Obras de diamantes sinteticos;14.91;32.16;18.00;0.00;01/02/2021;30/04/2021
71162020;Guias de agulhas,de rubi,para cabecas de impressao;14.91;16.91;12.00;0.00;01/02/2021;30/04/2021
71162090;Outs.obras de pedras preciosas/semi,sinteticas/ reconst.;14.91;32.16;18.00;0.00;01/02/2021;30/04/2021
71171100;Abotoaduras e outs.botoes,de metais comuns;14.91;32.16;18.00;0.00;01/02/2021;30/04/2021
71171900;Outros bijuterias de metais comuns;14.91;32.16;18.00;0.00;01/02/2021;30/04/2021
71179000;Outros bijuterias;14.91;32.16;18.00;0.00;01/02/2021;30/04/2021
71181010;Moedas sem curso legal,exceto de ouro, destinadas a ter curso legal no país importador;4.20;19.99;18.00;0.00;01/02/2021;30/04/2021
71181090;Outras (moedas sem curso legal,exceto de ouro);4.20;6.20;18.00;0.00;01/02/2021;30/04/2021
71189000;Outros moedas;4.20;21.45;18.00;0.00;01/02/2021;30/04/2021
72011000;Ferro fundido bruto nao ligado,c/peso<=0.5% de fosforo;8.96;14.81;18.00;0.00;01/02/2021;30/04/2021
72012000;Ferro fundido bruto nao ligado,c/peso>0.5% de fosforo;8.96;14.81;18.00;0.00;01/02/2021;30/04/2021
72015000;Ligas de ferro fundido bruto,ferro spiegel(especular);8.96;14.81;18.00;0.00;01/02/2021;30/04/2021
72021100;Ferromanganes contendo,em peso>2% de carbono;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72021900;Outros ligas de ferromanganes;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72022100;Ferrossilicio contendo peso>55% de silicio;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72022900;Outros ligas de ferrossilicio;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72023000;Ferrossilicio-manganes;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72024100;Ferrocromo contendo peso>4% de carbono;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72024900;Outros ligas de ferrocromo;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72025000;Ferrossilicio-cromo;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72026000;Ferroniquel;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72027000;Ferromolibdenio;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72028000;Ferrotungstenio e ferrossilicio-tungstenio;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72029100;Ferrotitanio e ferrossilicio-titanio;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72029200;Ferrovanadio;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72029300;Ferroniobio;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72029910;Ferrofosforos;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72029990;Outros ferroligas;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72031000;Prods.ferrosos da reducao direta dos minerios de ferro;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72039000;Outs.prods.ferrosos esponjosos,em pedacos,esferas,etc.;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72041000;Desperdicios e residuos de ferro fundido;4.20;6.20;18.00;0.00;01/02/2021;30/04/2021
72042100;Desperdicios e residuos de de acos inoxidaveis;4.20;6.20;18.00;0.00;01/02/2021;30/04/2021
72042900;Desperdicios e residuos de outs.ligas de aco;4.20;6.20;18.00;0.00;01/02/2021;30/04/2021
72043000;Desperdicios e residuos de ferro ou aco estanhados;4.20;6.20;18.00;0.00;01/02/2021;30/04/2021
72044100;Residuos do torno,da fresa,aparas,lascas, limalhas,etc.;4.20;6.20;18.00;0.00;01/02/2021;30/04/2021
72044900;Outros desperdicios e residuos de ferro ou aco;4.20;6.20;18.00;0.00;01/02/2021;30/04/2021
72045000;Desperdicios de ferro ou aco em lingotes;8.96;10.96;18.00;0.00;01/02/2021;30/04/2021
72051000;Granalhas de ferro fundido bruto,spiegel, ferro ou aco;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72052100;Pos de ligas de aco;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72052910;Pos de ferro esponjoso,teor em peso>=98% de ferro;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72052920;Pos de ferro revestido com resina termoplástica, com um teor de ferro superior ou igual a 98%, em peso;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72052990;Outs.pos de ferro fundido bruto,spiegel, ferro ou aco;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72061000;Ferro e acos,em lingotes;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72069000;Ferro e acos nao ligados ou em outs.formas primarias;8.96;16.62;18.00;0.00;01/02/2021;30/04/2021
72071110;Billets de ferro/aco,c<0.25%,sec.transv. quad/ret.l<2e;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72071190;Outs.prods.semimanuf.ferro/aco,c<0.25%,sec.transv.l<2e;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72071200;Outs.prods.semimanuf.ferro/aco,c<0.25%,sec.transv.ret.;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72071900;Outs.prods.semimanuf.ferro/aco,n/ligados,carbono<0.25%;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72072000;Prods.semimanufat.de ferro/aco,n/ligados, carbono>=0.25%;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72081000;Lamin.ferro/aco,quente,l>=60cm,rolo,motivo em relevo;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72082500;Lamin.ferro/aco,quente,l>=60cm,rolo,decap.e>=4.75mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72082610;Lamin.ferro/aco,quente,l>=60cm,rolo,decap.e>=3mm,355mpa;8.96;20.05;18.00;0.00;01/02/2021;30/04/2021
72082690;Outs.lamin.ferro/aco,l>=6dm,quente,rolos,decap.3<=e<4mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72082710;Lamin.ferro/aco,quente,l>=60cm,rolo,decap.e<3mm,275mpa;8.96;20.05;18.00;0.00;01/02/2021;30/04/2021
72082790;Outs.lamin.ferro/aco,l>=6dm,quente,rolos,decap.e<3mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72083610;Lamin.ferro/aco,quente,l>=60cm,rolo,e>10mm,elast.355mpa;8.96;20.05;18.00;0.00;01/02/2021;30/04/2021
72083690;Outros lamin.ferro/aco,l>=6dm,quente, rolos, e>10mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72083700;Lamin.ferro/aco,quente,l>=60cm,rolo,4.75mm<e<=10mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72083810;Lamin.ferro/aco,quente,l>=60cm,rolo,3<=e<4.75mm,355mpa;8.96;20.05;18.00;0.00;01/02/2021;30/04/2021
72083890;Outs.lamin.ferro/aco,l>=6dm,quente,rolos,3mm<=e<=4.75mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72083910;Lamin.ferro/aco,quente,l>=60cm,rolo,e<3mm,elast.275mpa;8.96;20.05;18.00;0.00;01/02/2021;30/04/2021
72083990;Outros lamin.ferro/aco,l>=6dm,quente,rolos, e<3mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72084000;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,motivo relevo;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72085100;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,e>10mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72085200;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,4.75<=e<=10mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72085300;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,3mm<=e<4.75mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72085400;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,e<3mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72089000;Outs.lamin.ferro/aco,l>=6dm,quente,n/folheados/chap.etc;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72091500;Lamin.ferro/aco,a frio,l>=6dm,em rolos,e>=3mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72091600;Lamin.ferro/aco,a frio,l>=6dm,em rolos, 1mm<e<3mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72091700;Lamin.ferro/aco,a frio,l>=6dm,em rolos, 0.5mm<=e<=1mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72091800;Lamin.ferro/aco,a frio,l>=6dm,em rolos,e<0.5mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72092500;Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, e>=3mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72092600;Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, 1mm<e<3mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72092700;Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, 0.5mm<=e<=1mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72092800;Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, e<0.5mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72099000;Outs.lamin.ferro/aco,l>=6dm,a frio,n/folheados/ chap.etc;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72101100;Lamin.ferro/aco,l>=6dm,estanhado,e>=0.5mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72101200;Lamin.ferro/aco,l>=6dm,estanhado,e<0.5mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72102000;Lamin.ferro/aco,l>=6dm,revest.chumbo,incl.chumboestanho;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72103010;Lamin.ferro/aco,l>=6dm,galvan.eletroliticam.e<4.75mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72103090;Outs.lamin.ferro/aco,l>=6dm,galvan.eletroliticamente;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72104110;Lamin.ferro/aco,l>=6dm,galvan.out.proc.ondulado,e<4.7mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72104190;Outs.lamin.ferro/aco,l>=6dm,galvan.out.proc.ondulados;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72104910;Lamin.ferro/aco,l>=6dm,galvan.out.proc.e<4.75mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72104990;Outros lamin.ferro/aco,l>=6dm,galvan.out.proc.;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72105000;Lamin.ferro/aco,l>=6dm,revest.oxido de cromo e/ou cromo;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72106100;Lamin.ferro/aco,l>=6dm,revest.ligas de aluminio-zinco;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72106911;Outros lamin.fer/aco,revest.alum-silício, com peso >=120g/m2 ...;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72106919;Outros;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72106990;Outros;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72107010;Lamin.ferro/aco,l>=6dm,pintados ou envernizados;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72107020;Lamin.ferro/aco,l>=6dm,revest.plasticos;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72109000;Outs.lamin.ferro/aco,l>=6dm,folheados/chapeados/revest.;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72111300;Lamin.ferro/aco,quente,15<l<60cm,e>=4mm,n/enrolado,etc;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72111400;Outros lamin.ferro/aco,l<6dm,quente,e>=4.75mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72111900;Outs.lamin.ferro/aco,l<6dm,quente,n/folheados,etc.;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72112300;Lamin.ferro/aco,a frio,l<6dm,teor<0.25% de carbono;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72112910;Lamin.ferro/aco,a frio,l<6dm,teor 0.25%<=carbono<0.6%;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72112920;Lamin.ferro/aco,a frio,l<6dm,teor>=0.6% de carbono;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72119010;Outros lamin.ferro/aco,l<6dm,teor>=0.6% de carbono;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72119090;Outs.lamin.ferro/aco,l<6dm,n/folheados/chapeados,etc.;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72121000;Lamin.ferro/aco,l<6dm,estanhado;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72122010;Lamin.ferro/aco,l<6dm,galvan.eletrolit.e<4.75mm;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72122090;Outros lamin.ferro/aco,l<6dm,galvan.eletrolit.;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72123000;Lamin.ferro/aco,l<6dm,galvan.out.processo;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72124010;Lamin.ferro/aco,l<6dm,pintado ou envernizado;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72124021;Com uma camada intermediária de liga cobre-estanho ou cobreestanho-chumbo, aplicada por sinterizaç?o;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72124029;Outros;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72125010;Lamin.ferro/aco,l<6dm,camada de liga cobre-estanho-chumbo,aplicada por sinterização.;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72125090;Outs.lamin.ferro/aco,l<6dm,revestido de outs.materias;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72126000;Lamin.ferro/aco,l<6dm,folheado ou chapeado;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72131000;Fio-maquina de ferro/aco,dentado,c/nervura, sulco,revelo;4.20;7.06;12.00;0.00;01/02/2021;30/04/2021
72132000;Fio-maquina de acos para tornear;4.20;7.06;12.00;0.00;01/02/2021;30/04/2021
72139110;Fio-maquina de ferro/aco,sec.circ.d<14mm, carbono>=0.6%;4.20;7.06;18.00;0.00;01/02/2021;30/04/2021
72139190;Outs.fio-maquinas de ferro/aco,n/ligado, sec.circ.d<14mm;4.20;7.06;18.00;0.00;01/02/2021;30/04/2021
72139910;Outs.fio-maquinas de ferro/aco,n/ligado, carbono>=0.6%;4.20;7.06;18.00;0.00;01/02/2021;30/04/2021
72139990;Outros fio-maquinas de ferro/aco,n/ligado;4.20;7.06;18.00;0.00;01/02/2021;30/04/2021
72141010;Barras de ferro/aco,forjadas,quente, carbono<=0.60%;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72141090;Outros barras de ferro/aco,n/lig.forjada, quente;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72142000;Barras de ferro/aco,lamin.quente,dentadas,etc.;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72143000;Barras de acos para tornear,laminadas,etc.a quente;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72149100;Barras de ferro/aco,lamin.etc.quente,sec. transv.retang.;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72149910;Barras de ferro/aco,lamin.etc.quente,sec. circular;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72149990;Outros barras de ferro/aco,n/lig.lamin.etc. quente;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72151000;Barras de acos para tornear,obtidas/acabadas a frio;8.96;21.67;12.00;0.00;01/02/2021;30/04/2021
72155000;Outs.barras de ferro/aco,n/lig.obtidas/acabadas a frio;8.96;21.67;12.00;0.00;01/02/2021;30/04/2021
72159010;Outros barras de ferro/aco,n/lig.carbono <=0.60%;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72159090;Outros barras de ferro/aco,n/lig.;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72161000;Perfis em u, i ou h, simplesmente laminados, estirados ou extrudados, a quente, de altura inferior a 80mm;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72162100;Perfis em l, simplesmente laminados, estirados ou extrudados, a quente, de altura inferior a 80mm;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72162200;Perfis em t, simplesmente laminados, estirados ou extrudados, a quente, de altura inferior a 80mm;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72163100;Perfis em u, simplesmente laminados, estirados ou extrudados, a quente, de altura igual ou superior a 80mm;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72163200;Perfis em i, simplesmente laminados, estirados ou extrudados, a quente, de altura igual ou superior a 80mm;4.20;16.91;12.00;0.00;01/02/2021;30/04/2021
72163300;Perfis em h, simplesmente laminados, estirados ou extrudados, a quente, de altura igual ou superior a 80mm;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72164010;Perfis de ferro/aco,em l,t,lamin.etc.quente, 8<=h<=20cm;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72164090;Perfis de ferro/aco,em l,t,lamin.etc.quente, h>=8cm;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72165000;Outros perfis de ferro/aco,n/lig.lamin.etc. quente;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72166110;Perfis de ferro/aco,obt/acab.de prods.lamin. frio, h<8cm;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72166190;Outs.perfis de ferro/aco,obt/acab.frio,lam. plano,h>=8cm;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72166910;Outros perfis de ferro/aco,obt/acab.a frio, h<8cm a partir de produtos laminados planos;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72166990;Outros perfis de ferro/aco,obt/acab.a frio, a partir de produtos laminados planos;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72169100;Outs.perfis de ferro/aco,obt/acab.frio, a partir de produtos lamin. plano;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72169900;Outros perfis de ferro/aco,nao ligados;4.20;16.91;18.00;0.00;01/02/2021;30/04/2021
72171011;Fios de ferro/aco,n/ligados,n/revestidos, carbono>=0.6%, c/teor em peso de fósforo <0,035% ...;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72171019;Fios de ferro/aco,n/ligados,n/revestidos, carbono>=0.6%;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72171090;Outros fios de ferro/aco,n/ligados,n/revestidos;5.91;11.77;12.00;0.00;01/02/2021;30/04/2021
72172010;Fios de ferro/aco,n/ligados,galvanizados, carbono>=0.6%;4.30;6.51;18.00;0.00;01/02/2021;30/04/2021
72172090;Outros fios de ferro/aco,n/ligados,galvanizados;5.44;10.23;12.00;0.00;01/02/2021;30/04/2021
72173010;Fios de ferro/aco,revest.outs.met.comuns, carbono>=0.6%;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72173090;Outs.fios de ferro/aco,n/lig.revest.outs.metais comuns;8.96;21.67;18.00;0.00;01/02/2021;30/04/2021
72179000;Outros fios de ferro/aco,n/lig.;8.96;21.67;12.00;0.00;01/02/2021;30/04/2021
72181000;Acos inoxidaveis,em lingotes e outs.formas primarias;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72189100;Prods.semimanufaturados,de acos inox.sec. transv.retang.;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72189900;Outs.produtos semimanufaturados,de acos inoxidaveis;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72191100;Lamin.acos inox.quente,l>=600mm,rolos,e>10mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72191200;Lamin.acos inox.quente,l>=600mm,rolos, 4.75mm<=e<=10mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72191300;Lamin.acos inox.quente,l>=600mm,rolos, 3mm<=e<4.75mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72191400;Lamin.acos inox.quente,l>=600mm,rolos,e<3mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72192100;Lamin.acos inox.quente,l>=600mm,n/enrol.e>10mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72192200;Lamin.acos inox.quente,l>=600mm,n/enrol. 4.75mm<=e<=10mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72192300;Lamin.acos inox.quente,l>=600mm,n/enrol. 3mm<=e<4.75mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72192400;Lamin.acos inox.quente,l>=600mm,e<3mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72193100;Lamin.acos inox.a frio,l>=600mm,e>=4.75mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72193200;Lamin.acos inox.a frio,l>=600mm,3mm<=e<4.75mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72193300;Lamin.acos inox.a frio,l>=600mm,1mm<e<3mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72193400;Lamin.acos inox.a frio,l>=600mm,0.5mm<=e<=1mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72193500;Lamin.acos inox.a frio,l>=600mm,e<0.5mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72199010;Outs.lamin.acos inox.l>=600mm,e<4.75mm, dureza>=42hrc;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72199090;Outros lamin.acos inox.l>=600mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72201100;Lamin.acos inox.quente,l<600mm,e>=4.75mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72201210;Lamin.acos inox.quente,l<600mm,e<=1.5mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72201220;Lamin.acos inox.quente,l<600mm,1.5mm<e<=3mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72201290;Outros lamin.acos inox.quente,l<600mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72202010;Lamin.acos inox.a frio,l<=23mm,e<=0.1mm;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72202090;Outros lamin.acos inox.a frio,l<600mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72209000;Outros lamin.acos inox.l<600mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72210000;Fio-maquina de acos inoxidaveis;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72221100;Barras de acos inox.lamin.etc.quente,sec. circular;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72221910;Barras de acos inox.lamin.etc.quente,sec.transv. retang.;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72221990;Outs.barras de acos inoxidaveis,lamin.etc.a quente;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72222000;Barras de acos inox.obtidas/completam.acabadas a frio;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72223000;Outros barras de acos inoxidaveis;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72224010;Perfis de acos inoxidaveis,altura>=80mm;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72224090;Outros perfis de acos inoxidaveis;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72230000;Fios de acos inoxidaveis;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72241000;Outs.ligas de acos,em lingotes e outs.formas primarias;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72249000;Produtos semimanufaturados,de outs.ligas de acos;8.96;18.37;18.00;0.00;01/02/2021;30/04/2021
72251100;Lamin.ligas de acos ao silicio,l>=600mm,graos orient.;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72251900;Outros lamin.de ligas de acos ao silicio,l>=600mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72253000;Lamin.de outs.ligas acos,quente,l>=600mm,rolos;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72254010;Lamin.de outs.ligas acos,quente,l>=600mm, n/enrol. e<=7mm;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72254020;Outs.lamin.de acos de corte rapido,quente, l>=600mm, n/enrol.;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72254090;Outs.lamin.de outs.ligas acos,quente,l>=600mm, n/enrol.;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72255010;Lamin.de acos de corte rapido,a frio,l>=600mm;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
72255090;Lamin.de outs.ligas acos,a frio,l>=600mm;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72259100;Lamin.de outs.ligas acos,l>=600mm,galvan. eletrolit.;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72259200;Lamin.de outs.ligas acos,l>=600mm,galvan.por out.proc.;8.96;23.24;18.00;0.00;01/02/2021;30/04/2021
72259910;Outros lamin.de acos de corte rapido,l>=600mm;8.96;12.92;18.00;0.00;01/02/2021;30/04/2021
